condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,1,1,0,1,1922588.417,0.119,-0.034,0.036,0.992,2841,869,2313,2839,2275,2567,1518,2524,36,0.000,1,VALID,829,1,0.545,0.014,0.375,-0.125,0.375,-0.059,0.105,0.996,-0.008,-0.012,-0.008,0.000,0.000,0.535,0.453,2,NULL,NULL,1077.000,2,0,2,7,255,1077,200,0,0
pre_stim,5,5,0,5,1922593.413,0.119,-0.034,0.036,0.992,2840,868,2312,2853,2277,2569,1519,2522,36,0.000,1,VALID,829,1,0.424,0.044,0.188,0.063,-0.375,-0.055,0.105,0.996,-0.008,-0.043,-0.008,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,10,10,0,10,1922598.416,0.119,-0.034,0.036,0.992,2837,873,2315,2843,2277,2568,1523,2525,36,0.000,1,VALID,829,1,0.140,0.046,0.000,-0.125,-0.063,-0.059,0.090,0.996,-0.016,-0.043,0.000,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,15,15,0,15,1922603.415,0.119,-0.034,0.036,0.992,2839,869,2304,2843,2267,2567,1515,2522,36,0.000,1,VALID,829,1,0.563,0.046,0.500,-0.063,0.250,-0.059,0.109,0.996,-0.016,-0.043,0.000,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,20,20,0,20,1922608.416,0.119,-0.034,0.036,0.992,2837,869,2311,2839,2275,2577,1519,2533,36,0.000,1,VALID,829,1,0.480,0.031,0.188,0.063,-0.438,-0.059,0.098,1.000,-0.016,0.027,0.000,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,25,25,0,25,1922613.413,0.119,-0.034,0.036,0.992,2855,875,2298,2833,2265,2580,1512,2517,36,0.000,1,VALID,829,1,0.325,0.027,0.188,-0.188,0.188,-0.059,0.094,0.996,0.000,0.027,-0.004,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,30,30,0,30,1922618.414,0.119,-0.034,0.036,0.992,2837,873,2316,2843,2275,2577,1525,2523,36,0.000,1,VALID,829,1,0.593,0.027,0.500,0.063,-0.313,-0.059,0.113,0.996,0.000,0.027,-0.004,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,35,35,0,35,1922623.413,0.119,-0.034,0.036,0.992,2835,869,2304,2845,2276,2567,1518,2529,36,0.000,1,VALID,829,1,0.088,0.090,-0.063,-0.063,0.000,-0.059,0.086,1.000,0.000,0.090,-0.004,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,40,40,0,40,1922628.415,0.119,-0.034,0.036,0.992,2835,870,2309,2841,2279,2573,1525,2531,36,0.000,1,VALID,829,1,0.504,0.132,0.500,0.000,-0.063,-0.059,0.117,0.992,0.027,-0.129,-0.012,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
pre_stim,45,45,0,45,1922633.413,0.119,-0.034,0.036,0.992,2839,869,2315,2841,2277,2571,1523,2531,36,0.000,1,VALID,829,1,0.198,0.136,0.000,-0.063,-0.188,-0.055,0.086,1.000,-0.027,0.133,0.012,0.000,0.000,0.535,0.453,2,NULL,NULL,,2,0,2,7,255,1077,200,0,0
