condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,10,10,0,10,1971937.772,0.713,0.108,-0.118,0.683,2966,0,0,3227,442,599,0,999,10,0.000,0,WARMING_UP,1040,0,232.504,7.103,115.625,-200.000,-26.250,0.250,0.359,1.297,5.703,-4.234,1.867,0.000,0.000,0.000,0.000,1,NULL,NULL,1168.000,2,0,2,7,255,1168,300,0,0
pre_stim,15,15,0,15,1971942.802,0.712,0.109,-0.109,0.685,2967,0,0,3213,567,717,0,1099,10,0.000,0,WARMING_UP,1040,0,208.151,6.253,117.813,-169.563,-26.375,0.113,0.258,1.410,5.211,-3.457,2.598,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,20,20,0,20,1971947.772,0.711,0.111,-0.101,0.687,2975,0,0,3215,733,793,0,1168,10,0.000,0,WARMING_UP,1040,0,183.447,6.418,103.813,-149.250,-24.500,0.281,0.355,1.238,4.891,-4.156,1.867,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,25,25,0,25,1971952.774,0.710,0.111,-0.093,0.689,2927,0,0,3198,925,968,0,1253,27,0.000,0,WARMING_UP,1041,0,195.060,5.533,129.188,-141.500,-36.563,-0.207,0.383,0.965,4.703,-2.914,1.484,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,30,30,0,30,1971957.772,0.710,0.113,-0.088,0.690,2953,0,0,3204,1033,1186,0,1341,27,0.000,0,WARMING_UP,1041,0,137.011,6.276,71.500,-116.875,0.000,0.574,0.305,0.969,4.703,-4.156,-0.582,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,35,35,0,35,1971962.803,0.709,0.114,-0.083,0.690,2927,0,0,3183,1139,1469,0,1439,27,0.000,0,WARMING_UP,1041,0,108.489,4.160,56.250,-92.438,-7.813,0.008,-0.164,1.316,3.949,-1.309,-0.582,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,40,40,0,40,1971967.772,0.710,0.115,-0.078,0.691,2901,0,0,3159,1269,1691,0,1513,27,0.000,0,WARMING_UP,1041,0,123.423,2.003,80.500,-93.188,8.313,0.109,-0.211,1.059,-0.410,-1.961,0.613,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,45,45,0,45,1971972.772,0.711,0.114,-0.074,0.690,2867,0,0,3129,1357,1943,0,1605,27,0.000,0,WARMING_UP,1041,0,98.577,2.274,63.500,-53.875,52.750,0.359,-0.332,1.340,-1.152,-1.961,3.172,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,50,50,0,50,1971977.772,0.713,0.113,-0.069,0.688,2829,0,0,3127,1439,2123,0,1723,27,0.000,0,WARMING_UP,1041,0,129.899,2.452,100.125,-39.563,72.688,0.117,-0.180,1.313,-1.152,-2.164,3.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,55,55,0,55,1971982.798,0.716,0.110,-0.065,0.686,2813,0,0,3097,1530,2267,0,1837,27,0.000,0,WARMING_UP,1041,0,134.833,4.697,98.813,-7.438,91.438,0.688,0.023,1.121,-0.820,-4.625,3.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,60,60,0,60,1971987.773,0.719,0.106,-0.062,0.684,2772,55,0,3089,1669,2363,0,1979,27,0.000,0,WARMING_UP,1041,0,126.406,5.932,95.438,4.750,82.750,0.512,0.141,1.191,1.105,-5.828,1.391,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,65,65,0,65,1971992.800,0.720,0.104,-0.060,0.683,2749,159,0,3083,1737,2419,0,2079,27,0.000,0,WARMING_UP,1041,0,94.064,6.226,78.688,2.000,51.500,0.531,0.152,0.945,2.148,-5.844,0.629,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,70,70,0,70,1971997.772,0.721,0.102,-0.058,0.682,2720,283,0,3076,1800,2439,0,2147,27,0.000,0,WARMING_UP,1041,0,61.730,6.228,49.313,4.875,36.813,0.285,0.262,0.848,2.195,-5.828,-0.992,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,75,75,0,75,1972002.808,0.723,0.100,-0.057,0.682,2720,367,139,3055,1893,2493,0,2219,27,0.000,0,WARMING_UP,1041,0,52.828,3.961,37.313,11.375,35.625,-0.117,0.102,1.082,2.148,-3.328,-0.992,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,80,80,0,80,1972007.772,0.723,0.099,-0.056,0.681,2713,436,429,3055,1960,2523,75,2282,27,0.000,0,WARMING_UP,1041,0,45.791,1.534,35.500,6.750,28.125,0.008,0.051,0.824,1.363,-0.703,-1.754,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,85,85,0,85,1972012.813,0.725,0.098,-0.056,0.680,2697,501,637,3055,2001,2536,199,2343,27,0.000,0,WARMING_UP,1041,0,40.780,0.933,12.188,12.250,36.938,-0.137,0.063,0.934,0.859,0.363,-0.555,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,90,90,0,90,1972017.775,0.725,0.098,-0.055,0.679,2709,567,829,3063,2047,2549,363,2375,27,0.000,0,WARMING_UP,1041,0,32.582,1.066,13.563,-0.188,29.625,0.117,-0.008,0.984,0.801,-0.703,-0.555,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,95,95,0,95,1972022.808,0.726,0.097,-0.055,0.678,2701,623,935,3048,2077,2581,471,2383,27,0.000,0,WARMING_UP,1041,0,22.749,0.867,7.125,2.125,21.500,-0.055,0.160,0.918,0.859,-0.113,-0.555,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,100,100,0,100,1972027.772,0.727,0.097,-0.054,0.678,2712,683,1021,3055,2095,2568,541,2413,27,0.000,0,WARMING_UP,1041,0,15.100,1.881,-1.313,-3.250,14.688,-0.012,0.160,0.898,1.816,-0.488,-0.820,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
pre_stim,105,105,0,105,1972032.800,0.727,0.098,-0.054,0.678,2702,723,1113,3039,2119,2599,715,2414,27,0.000,0,WARMING_UP,1041,0,15.056,1.825,-12.625,-7.813,2.500,-0.055,0.098,0.961,1.816,-0.172,-0.820,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1168,300,0,0
