condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,26,26,0,26,972312.772,0.992,-0.030,0.092,0.080,2409,22,150,2883,1517,1573,608,1559,27,0.000,1,VALID,438,1,0.836,0.223,0.188,-0.063,-0.813,0.027,0.273,0.965,-0.180,0.133,0.023,0.000,0.000,0.155,0.270,2,NULL,NULL,1168.000,2,0,3,7,255,,300,0,0
pre_stim,31,31,0,31,972317.772,0.992,-0.030,0.092,0.080,2375,22,145,2867,1463,1531,594,1511,27,0.000,1,VALID,438,1,1.239,0.223,0.875,-0.063,0.875,0.066,0.254,0.961,-0.180,0.133,0.023,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,,300,0,0
pre_stim,36,36,0,36,972322.773,0.992,-0.030,0.092,0.080,2361,2,121,2845,1397,1493,581,1451,27,0.000,1,VALID,438,1,1.191,0.193,-0.063,-0.063,1.188,0.113,0.246,0.949,0.180,-0.070,-0.027,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,41,41,0,41,972327.772,0.992,-0.030,0.092,0.080,2315,0,104,2821,1355,1463,560,1415,27,0.000,1,VALID,438,1,1.613,0.470,1.063,0.250,1.188,0.094,0.250,0.965,0.441,-0.160,-0.027,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,46,46,0,46,972332.799,0.992,-0.030,0.092,0.080,2277,0,57,2797,1321,1429,536,1363,27,0.000,1,VALID,438,1,1.108,0.470,0.563,0.500,0.813,0.000,0.293,0.973,0.441,-0.160,0.016,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,51,51,0,51,972337.772,0.992,-0.030,0.092,0.080,2213,0,33,2769,1245,1390,487,1307,27,0.000,1,VALID,438,1,1.786,0.480,-1.375,0.188,-1.125,-0.031,0.273,0.984,-0.441,0.188,0.156,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,56,56,0,56,972342.804,0.992,-0.030,0.092,0.080,2156,0,0,2731,1176,1351,441,1259,27,0.000,1,VALID,438,1,0.710,0.480,-0.438,0.250,0.500,0.102,0.242,0.953,-0.441,0.188,0.156,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,61,61,0,61,972347.773,0.992,-0.030,0.092,0.080,2089,0,0,2687,1091,1305,407,1209,27,0.000,1,VALID,438,1,2.048,0.278,0.500,0.438,1.938,0.078,0.266,0.961,0.277,0.012,0.000,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,66,66,0,66,972352.808,0.992,-0.030,0.092,0.080,1993,0,0,2653,983,1240,365,1150,27,0.000,1,VALID,438,1,2.335,0.277,-2.250,0.375,0.500,0.008,0.262,0.992,0.277,-0.004,0.000,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,71,71,0,71,972357.772,0.992,-0.030,0.092,0.080,1909,0,0,2590,875,1189,315,1099,27,0.000,1,VALID,438,1,2.020,0.277,-0.750,0.938,1.625,0.105,0.258,0.953,0.277,-0.004,0.000,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,75,75,0,75,972362.771,0.992,-0.030,0.092,0.080,1801,0,0,2535,749,1117,298,1013,27,0.000,1,VALID,438,1,2.797,0.402,0.688,1.188,2.438,-0.004,0.309,0.957,-0.402,-0.004,0.047,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,81,81,0,81,972367.774,0.992,-0.030,0.092,0.080,1623,0,0,2457,601,1019,251,939,27,0.000,1,VALID,438,1,6.181,0.075,-6.063,0.438,-1.125,0.051,0.234,0.980,-0.027,-0.070,0.047,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,86,86,0,86,972372.796,0.992,-0.030,0.092,0.079,1467,0,0,2359,553,941,231,872,27,0.000,1,VALID,438,1,4.746,0.098,0.625,1.563,4.438,0.109,0.277,0.953,-0.027,0.094,0.047,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,91,91,0,91,972377.812,0.992,-0.029,0.092,0.079,1255,0,0,2258,412,837,203,759,27,0.000,1,VALID,438,1,5.771,0.098,-5.313,0.750,2.125,-0.121,0.273,1.027,-0.027,0.094,0.117,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,95,95,0,95,972382.771,0.992,-0.029,0.092,0.079,1060,0,0,2120,299,718,180,662,27,0.000,1,VALID,438,1,7.350,0.640,-6.438,-0.875,3.438,0.191,0.230,0.926,0.633,0.094,-0.039,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,101,101,0,101,972387.772,0.992,-0.029,0.092,0.079,809,0,0,1900,179,585,155,573,27,0.000,1,VALID,438,1,6.150,1.449,-2.000,0.188,5.813,-0.105,0.324,1.020,-1.434,0.211,0.559,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,106,106,0,106,972392.803,0.992,-0.029,0.092,0.079,503,0,0,1695,110,467,139,473,27,0.000,1,VALID,438,1,10.259,0.757,-9.688,-3.375,0.000,0.129,0.172,0.984,0.660,-0.371,0.004,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,111,111,0,111,972397.773,0.992,-0.029,0.092,0.079,231,0,0,1349,60,341,119,377,27,0.000,1,VALID,438,1,8.227,0.823,3.188,-1.125,7.500,-0.023,0.238,1.031,-0.789,-0.234,0.555,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,116,116,0,116,972402.799,0.992,-0.028,0.093,0.078,55,0,0,997,0,253,117,313,27,0.000,1,VALID,438,1,9.239,1.015,-7.625,-3.813,3.563,0.016,0.176,1.031,-0.480,-0.895,0.402,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,121,121,0,121,972407.772,0.992,-0.028,0.093,0.078,0,0,0,526,0,185,119,223,27,0.000,1,VALID,438,1,11.913,0.849,-1.688,-4.250,11.000,-0.020,0.238,1.066,-0.781,-0.332,0.555,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,126,126,0,126,972412.776,0.992,-0.028,0.093,0.078,0,0,0,109,0,67,131,183,27,0.000,1,VALID,438,0,10.862,1.074,-3.188,-8.563,5.875,0.012,0.168,1.113,-0.594,-0.895,0.891,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,131,131,0,131,972417.772,0.992,-0.028,0.094,0.078,0,0,0,0,0,17,134,141,27,0.000,1,VALID,438,0,13.689,1.276,2.813,-9.188,9.750,0.109,0.109,1.191,-0.594,-1.129,1.176,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,135,135,0,135,972422.771,0.992,-0.027,0.094,0.077,0,0,0,0,0,0,133,133,27,0.000,1,VALID,438,0,14.634,2.109,-2.375,-11.938,8.125,-0.102,0.063,1.590,-0.594,-2.023,1.820,0.000,0.000,0.155,0.270,2,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,141,141,0,141,972427.816,0.992,-0.028,0.095,0.077,0,0,0,0,0,0,147,93,27,0.000,1,VALID,438,0,16.406,3.180,7.688,-9.438,11.000,0.117,-0.027,2.012,-0.590,-3.125,5.363,0.000,0.000,0.155,0.270,4,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,146,146,0,146,972432.801,0.992,-0.029,0.095,0.077,0,0,0,0,0,0,147,85,27,0.000,1,VALID,438,0,31.687,5.715,29.063,-12.625,0.250,0.012,-0.270,2.320,-2.176,-5.285,9.238,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,151,151,0,151,972437.814,0.992,-0.032,0.096,0.077,0,0,0,0,0,0,110,78,27,0.000,1,VALID,438,0,75.203,5.715,73.688,-4.938,14.188,-0.906,0.215,2.422,-2.176,-5.285,11.496,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,156,156,0,156,972442.801,0.992,-0.036,0.097,0.077,0,0,0,0,0,0,108,58,27,0.000,1,VALID,438,0,106.593,6.785,101.375,-30.188,13.188,-0.504,0.117,1.570,-6.180,-2.801,11.496,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,161,161,0,161,972447.772,0.991,-0.039,0.099,0.076,0,0,0,0,0,0,96,47,27,0.000,1,VALID,438,0,76.649,6.785,69.188,-27.563,18.125,-0.277,-0.180,1.699,-6.180,-2.801,5.535,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,166,166,0,166,972452.806,0.991,-0.043,0.100,0.076,0,0,0,0,0,0,107,59,27,0.000,1,VALID,438,0,96.476,8.452,92.563,-18.500,19.938,-0.652,-0.398,1.598,-6.180,-5.766,5.043,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,171,171,0,171,972457.772,0.991,-0.048,0.101,0.074,0,0,0,0,0,0,126,62,27,0.000,1,VALID,438,0,108.896,9.337,101.063,-10.438,39.188,-0.621,-0.203,1.125,-7.344,-5.766,3.695,0.000,0.000,0.155,0.270,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
