condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,20,20,0,20,280022.802,-0.195,0.057,0.250,-0.947,0,0,0,0,0,0,0,9,37,0.000,1,VALID,125,0,35.874,6.844,18.125,-28.125,12.938,0.344,0.141,0.859,-4.324,-5.305,-3.516,0.422,0.522,0.848,0.954,0,NULL,NULL,1168.000,2,0,3,7,255,1168,300,0,0
pre_stim,24,24,0,24,280027.792,-0.195,0.055,0.249,-0.947,0,0,0,0,0,0,0,8,37,0.000,1,VALID,125,0,38.018,6.776,20.188,-31.375,7.313,0.285,0.168,0.848,-4.230,-5.293,-3.629,0.384,0.482,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,29,29,0,29,280032.796,-0.196,0.055,0.248,-0.947,0,0,0,0,0,0,0,11,37,0.000,1,VALID,125,0,36.629,6.576,17.188,-26.875,18.000,0.293,0.145,0.934,-3.887,-5.305,-3.629,0.346,0.446,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,34,34,0,34,280037.794,-0.196,0.053,0.246,-0.948,0,0,0,0,0,0,0,14,37,0.000,1,VALID,125,0,42.927,6.537,24.375,-31.875,15.250,0.285,0.102,0.879,-3.836,-5.293,-3.148,0.310,0.410,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,39,39,0,39,280042.772,-0.197,0.052,0.245,-0.948,0,0,0,0,0,0,0,12,37,0.000,1,VALID,125,0,37.919,6.635,17.938,-30.188,14.313,0.285,0.164,0.930,-3.836,-5.414,-2.820,0.274,0.376,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,45,45,0,45,280047.810,-0.198,0.051,0.244,-0.948,0,0,0,0,0,0,0,17,37,0.000,1,VALID,125,0,44.077,6.071,25.813,-32.250,15.375,0.234,0.098,0.902,-3.691,-4.820,-2.820,0.240,0.342,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,49,49,0,49,280052.788,-0.198,0.050,0.242,-0.948,0,0,0,0,0,0,0,11,37,0.000,1,VALID,125,0,42.923,6.227,20.125,-32.438,19.625,0.246,0.125,0.961,-3.520,-5.137,-2.715,0.206,0.310,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,54,54,0,54,280057.792,-0.199,0.049,0.241,-0.949,0,0,0,0,0,0,0,11,37,0.000,1,VALID,125,0,49.397,5.862,27.938,-34.125,22.250,0.262,0.055,0.988,-3.520,-4.688,-2.281,0.176,0.280,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,59,59,0,59,280062.773,-0.200,0.048,0.239,-0.949,0,0,0,0,0,0,0,11,37,0.000,1,VALID,125,0,50.743,6.252,27.750,-37.313,20.313,0.262,0.094,0.988,-3.773,-4.984,-1.977,0.146,0.252,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
pre_stim,64,64,0,64,280067.772,-0.200,0.046,0.237,-0.949,0,0,0,0,0,0,0,12,37,0.000,1,VALID,125,0,53.306,6.073,30.750,-39.563,18.188,0.234,0.078,0.996,-3.773,-4.758,-1.883,0.116,0.224,0.848,0.954,0,NULL,NULL,,2,0,3,7,255,1168,300,0,0
