condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,14,14,0,14,600277.386,-0.907,0.015,-0.045,-0.418,0,0,119,0,0,0,0,47,51,0.000,0,WARMING_UP,307,0,314.047,17.275,-179.313,254.875,-38.875,1.313,1.512,2.121,17.270,0.418,11.055,0.000,0.000,0.000,0.000,0,NULL,NULL,1090.000,2,0,3,7,255,1090,250,0,0
pre_stim,19,19,0,19,600282.387,-0.907,0.011,-0.031,-0.420,0,0,119,0,0,0,0,46,51,0.000,0,WARMING_UP,307,0,322.191,20.553,-195.938,252.375,-41.500,1.461,1.582,2.133,20.547,-0.496,10.063,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,24,24,0,24,600287.386,-0.907,0.008,-0.018,-0.421,0,0,123,0,0,0,0,51,51,0.000,0,WARMING_UP,307,0,327.192,22.615,-206.063,251.063,-39.500,1.582,1.605,2.203,22.574,-1.355,9.473,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,29,29,0,29,600292.387,-0.906,0.004,-0.004,-0.423,0,0,138,0,0,0,0,50,51,0.000,0,WARMING_UP,307,0,327.515,24.200,-211.688,247.375,-35.500,1.723,1.621,2.324,24.094,-2.270,9.473,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,34,34,0,34,600297.386,-0.906,-0.000,0.009,-0.424,0,0,147,0,0,0,0,45,51,0.000,0,WARMING_UP,307,0,317.932,25.976,-202.188,242.250,-38.938,1.797,1.660,2.359,25.750,-3.418,9.418,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,39,39,0,39,600302.387,-0.905,-0.003,0.022,-0.425,0,0,163,0,0,0,0,51,51,0.000,0,WARMING_UP,307,0,304.639,27.353,-190.125,236.563,-26.375,1.863,1.652,2.340,27.074,-3.898,9.203,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,44,44,0,44,600307.386,-0.904,-0.006,0.034,-0.426,0,0,165,0,0,0,0,53,51,0.000,0,WARMING_UP,307,0,285.778,28.234,-172.313,226.625,-24.875,2.043,1.652,2.344,27.855,-4.609,8.223,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,49,49,0,49,600312.387,-0.903,-0.008,0.046,-0.426,0,0,166,0,0,0,0,54,51,0.000,0,WARMING_UP,307,0,261.361,30.010,-143.750,217.750,-15.188,2.141,1.641,2.398,29.383,-6.102,7.230,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,54,54,0,54,600317.386,-0.903,-0.009,0.055,-0.427,0,0,167,0,0,0,0,53,51,0.000,0,WARMING_UP,307,0,226.648,31.180,-108.125,199.063,-7.250,2.195,1.648,2.348,30.359,-7.105,6.895,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,59,59,0,59,600322.387,-0.902,-0.008,0.064,-0.426,0,0,167,0,0,0,0,52,51,0.000,0,WARMING_UP,307,0,197.544,31.849,-78.188,181.313,6.000,2.289,1.629,2.195,30.934,-7.582,5.680,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,64,64,0,64,600327.386,-0.902,-0.007,0.071,-0.426,0,0,167,0,0,0,0,51,51,0.000,0,WARMING_UP,307,0,165.318,32.322,-50.563,155.938,21.375,2.371,1.676,2.199,31.199,-8.445,3.551,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,69,69,0,69,600332.387,-0.902,-0.005,0.076,-0.425,0,0,167,0,0,0,0,48,51,0.000,0,WARMING_UP,307,0,133.492,33.098,-7.250,129.625,31.063,2.461,1.688,1.824,31.891,-8.859,2.871,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,74,74,0,74,600337.386,-0.902,-0.002,0.080,-0.423,0,0,162,0,0,0,0,53,51,0.000,0,WARMING_UP,307,0,115.930,33.381,2.313,101.688,55.625,2.516,1.820,1.656,32.184,-8.859,-1.195,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,79,79,0,79,600342.387,-0.903,0.000,0.083,-0.421,0,0,164,0,0,0,0,53,51,0.000,0,WARMING_UP,307,0,97.761,33.190,24.500,73.750,59.313,2.590,1.738,1.328,31.891,-9.195,-3.344,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,84,84,0,84,600347.386,-0.904,0.003,0.084,-0.419,0,0,163,0,0,0,0,53,51,0.000,0,WARMING_UP,307,0,94.990,33.563,23.000,44.875,80.500,2.590,1.902,1.129,32.445,-8.590,-6.590,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,89,89,0,89,600352.387,-0.906,0.005,0.085,-0.416,0,0,167,0,0,1,0,53,51,0.000,0,WARMING_UP,307,0,87.770,32.779,23.063,13.750,83.563,2.613,1.840,0.969,31.773,-8.059,-8.754,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,94,94,0,94,600357.386,-0.907,0.003,0.085,-0.413,0,0,122,63,0,0,0,55,51,0.000,0,WARMING_UP,307,0,87.962,32.749,-52.375,-16.875,68.625,2.238,1.250,2.223,31.742,-8.059,-8.754,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,99,99,0,99,600362.387,-0.907,-0.013,0.086,-0.411,0,0,87,206,0,0,0,91,51,0.000,0,WARMING_UP,307,0,369.624,33.352,-344.938,-121.063,-54.625,2.305,1.047,7.336,31.742,-10.238,3.297,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,104,104,0,104,600367.387,-0.910,-0.004,0.074,-0.409,1,0,72,563,0,0,0,121,51,0.000,0,WARMING_UP,307,0,359.385,44.365,288.000,-184.625,110.125,2.488,2.980,6.266,43.168,-10.238,38.754,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,109,109,0,109,600372.387,-0.911,0.021,0.055,-0.409,200,0,56,957,0,0,0,147,51,0.000,0,WARMING_UP,307,0,716.670,45.792,684.375,-177.688,116.938,1.848,-0.809,0.320,43.168,-15.277,38.754,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,114,114,0,114,600377.386,-0.909,0.036,0.040,-0.414,537,0,51,1297,0,0,0,139,51,0.000,0,WARMING_UP,307,0,498.588,20.006,465.625,-165.563,-66.125,0.715,-2.551,-1.496,6.520,-18.914,-10.203,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,119,119,0,119,600382.387,-0.907,0.036,0.028,-0.418,893,0,39,1653,0,36,0,165,51,0.000,0,WARMING_UP,307,0,285.004,19.146,139.750,-233.188,-85.563,-0.352,0.121,-1.086,-2.973,-18.914,-19.645,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,124,124,0,124,600387.386,-0.908,0.029,0.021,-0.417,1161,0,25,1933,0,85,0,175,51,0.000,0,WARMING_UP,307,0,240.112,5.482,-77.375,-226.813,-14.938,-1.176,1.469,0.742,-2.973,4.605,-19.645,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,129,129,0,129,600392.387,-0.908,0.027,0.014,-0.417,1335,0,12,2135,0,121,0,200,51,0.000,0,WARMING_UP,307,0,157.584,6.819,16.000,-156.750,-2.500,-1.488,-0.469,2.008,-2.973,6.137,-1.387,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,134,134,0,134,600397.386,-0.908,0.028,0.007,-0.419,1502,0,2,2280,0,149,0,233,51,0.000,0,WARMING_UP,307,0,174.386,11.786,91.313,-144.188,-35.813,-1.789,-1.027,1.668,-10.063,6.137,9.313,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,139,139,0,139,600402.387,-0.908,0.029,0.000,-0.417,1612,0,0,2378,0,171,0,281,51,0.000,0,WARMING_UP,307,0,154.803,11.786,80.438,-126.688,38.000,-1.434,0.809,1.352,-10.063,6.137,9.313,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,144,144,0,144,600407.386,-0.910,0.030,-0.007,-0.413,1661,0,1,2463,0,231,0,325,51,0.000,0,WARMING_UP,307,0,186.204,5.972,83.063,-133.688,99.500,-0.652,0.316,1.414,-1.586,5.758,4.945,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,149,149,0,149,600412.387,-0.911,0.032,-0.015,-0.411,1695,0,2,2525,0,253,0,377,51,0.000,0,WARMING_UP,307,0,187.837,5.777,96.688,-152.500,51.750,0.047,0.039,1.223,-0.469,5.758,4.637,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,154,154,0,154,600417.387,-0.911,0.032,-0.024,-0.412,1725,0,7,2580,0,269,0,409,51,0.000,0,WARMING_UP,307,0,210.043,2.638,90.625,-189.438,-4.313,-0.020,0.406,1.098,1.609,2.090,2.039,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,159,159,0,159,600422.387,-0.910,0.032,-0.034,-0.412,1755,0,19,2621,0,312,0,459,51,0.000,0,WARMING_UP,307,0,225.387,4.164,103.500,-200.188,-3.438,-0.215,0.629,1.078,3.602,2.090,0.879,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,164,164,0,164,600427.386,-0.911,0.034,-0.044,-0.409,1791,0,24,2659,0,391,0,489,51,0.000,0,WARMING_UP,307,0,240.127,6.248,125.250,-196.063,59.438,-0.117,0.715,1.082,3.777,4.977,0.879,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,169,169,0,169,600432.387,-0.912,0.037,-0.053,-0.405,1829,0,27,2695,41,491,0,571,51,0.000,0,WARMING_UP,307,0,251.474,6.917,138.875,-176.188,113.625,0.391,0.734,0.957,4.805,4.977,0.859,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,174,174,0,174,600437.386,-0.913,0.040,-0.062,-0.400,1853,0,44,2727,118,619,0,654,51,0.000,0,WARMING_UP,307,0,232.211,8.171,130.813,-155.188,112.813,0.930,0.484,0.883,8.020,1.566,-0.461,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,179,179,0,179,600442.387,-0.914,0.043,-0.069,-0.398,1886,7,59,2751,187,777,0,727,50,0.000,0,WARMING_UP,308,0,194.311,10.379,126.313,-137.500,53.813,1.238,0.352,1.004,9.645,-3.836,-0.461,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,184,184,0,184,600447.386,-0.913,0.045,-0.076,-0.399,1895,28,61,2773,277,931,0,799,50,0.000,0,WARMING_UP,308,0,174.871,11.488,125.625,-120.938,-13.125,0.996,0.203,1.055,9.645,-6.242,-0.070,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,189,189,0,189,600452.387,-0.911,0.049,-0.083,-0.400,1927,106,77,2788,367,1076,0,893,50,0.000,0,WARMING_UP,308,0,181.243,9.957,137.188,-108.500,-47.500,0.582,0.320,1.043,7.758,-6.242,0.535,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,194,194,0,194,600457.386,-0.910,0.053,-0.089,-0.401,1935,167,102,2793,474,1199,0,1011,50,0.000,0,WARMING_UP,308,0,170.000,6.181,147.500,-81.625,-21.938,0.234,0.176,0.957,5.637,-2.535,0.535,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,199,199,0,199,600462.387,-0.909,0.058,-0.094,-0.401,1935,239,109,2803,607,1278,0,1175,50,0.000,0,WARMING_UP,308,0,154.424,2.399,139.250,-66.188,8.688,0.133,0.227,0.801,2.191,-0.977,-0.332,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,204,204,0,204,600467.387,-0.909,0.062,-0.099,-0.399,1937,303,155,2805,719,1351,0,1286,50,0.000,0,WARMING_UP,308,0,134.036,2.198,118.438,-50.688,37.000,0.254,0.313,0.746,2.191,-0.172,-1.773,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,209,209,0,209,600472.387,-0.909,0.065,-0.102,-0.398,1941,363,189,2805,790,1395,0,1413,50,0.000,0,WARMING_UP,308,0,118.189,3.282,103.375,-39.563,41.438,0.328,0.344,0.730,3.277,-0.172,-2.195,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,214,214,0,214,600477.386,-0.909,0.068,-0.105,-0.397,1939,405,248,2805,893,1449,0,1485,50,0.000,0,WARMING_UP,308,0,101.186,3.758,91.125,-31.875,30.313,0.309,0.344,0.750,3.738,-0.383,-2.195,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,219,219,0,219,600482.387,-0.909,0.071,-0.107,-0.396,1940,438,309,2809,956,1513,0,1557,50,0.000,0,WARMING_UP,308,0,82.529,3.763,75.688,-24.063,22.438,0.230,0.258,0.773,3.738,-0.434,-2.051,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,224,224,0,224,600487.386,-0.909,0.073,-0.109,-0.395,1947,457,404,2811,1047,1551,0,1627,50,0.000,0,WARMING_UP,308,0,67.215,2.537,61.875,-18.875,18.250,0.203,0.258,0.801,2.508,-0.383,-1.918,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,229,229,0,229,600492.387,-0.909,0.075,-0.111,-0.395,1940,476,472,2807,1156,1590,0,1671,50,0.000,0,WARMING_UP,308,0,50.484,2.277,48.000,-15.563,1.563,0.129,0.223,0.887,2.262,-0.262,-1.660,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,234,234,0,234,600497.386,-0.909,0.076,-0.112,-0.395,1943,508,534,2811,1240,1624,0,1737,50,0.000,0,WARMING_UP,308,0,47.658,1.376,43.313,-17.000,-10.313,0.012,0.230,0.961,1.375,-0.063,-0.891,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,239,239,0,239,600502.387,-0.908,0.078,-0.113,-0.395,1943,523,597,2809,1333,1639,0,1789,50,0.000,0,WARMING_UP,308,0,39.601,0.908,36.688,-14.688,2.563,-0.078,0.289,0.918,0.500,0.758,-0.563,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,244,244,0,244,600507.386,-0.908,0.079,-0.114,-0.394,1932,531,663,2825,1451,1676,0,1827,50,0.000,0,WARMING_UP,308,0,39.382,1.255,27.750,-15.313,23.375,-0.047,0.234,0.961,0.344,1.207,-0.203,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
pre_stim,249,249,0,249,600512.387,-0.909,0.080,-0.115,-0.393,1929,547,709,2799,1526,1700,0,1869,50,0.000,0,WARMING_UP,308,0,39.774,1.255,24.125,-15.500,27.563,0.063,0.184,0.984,0.344,1.207,-0.203,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,3,7,255,1090,250,0,0
