condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,36,36,0,36,1287963.405,-0.785,0.331,-0.333,0.404,0,0,0,41,0,0,0,22,39,0.000,1,VALID,674,0,309.971,8.554,-33.938,304.813,44.938,-0.605,-0.359,0.621,-1.176,-8.473,-14.168,1.234,1.334,0.840,0.963,0,NULL,NULL,1092.000,2,0,1,7,255,1092,250,0,0
pre_stim,41,41,0,41,1287968.407,-0.789,0.323,-0.324,0.410,0,0,0,41,0,0,0,26,39,0.000,1,VALID,674,0,318.767,8.504,-33.688,312.688,52.000,-0.508,-0.352,0.609,-1.176,-8.422,-13.250,1.252,1.354,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,46,46,0,46,1287973.405,-0.793,0.315,-0.314,0.416,0,0,0,43,0,0,0,23,39,0.000,1,VALID,674,0,326.090,8.178,-33.438,320.125,52.313,-0.430,-0.316,0.551,-0.781,-8.141,-12.215,1.268,1.370,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,51,51,0,51,1287978.406,-0.797,0.307,-0.305,0.421,0,0,0,42,0,0,0,24,39,0.000,1,VALID,674,0,335.631,7.345,-38.625,328.875,54.750,-0.414,-0.293,0.520,-0.559,-7.324,-11.563,1.288,1.390,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,56,56,0,56,1287983.405,-0.801,0.297,-0.295,0.428,0,0,0,41,0,0,0,21,39,0.000,1,VALID,674,0,348.378,6.987,-48.500,338.938,64.313,-0.371,-0.289,0.535,-0.551,-6.965,-11.309,1.306,1.408,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,61,61,0,61,1287988.407,-0.805,0.288,-0.285,0.434,0,0,0,26,0,0,0,25,39,0.000,1,VALID,674,0,359.516,6.946,-53.688,348.563,69.813,-0.285,-0.266,0.523,-0.414,-6.934,-10.680,1.322,1.426,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,66,66,0,66,1287993.405,-0.809,0.278,-0.275,0.440,0,0,0,25,0,0,0,24,39,0.000,1,VALID,674,0,370.811,6.507,-60.250,359.125,70.000,-0.262,-0.281,0.543,-0.203,-6.504,-9.805,1.340,1.444,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,71,71,0,71,1287998.407,-0.812,0.267,-0.264,0.446,0,0,0,21,0,0,0,29,39,0.000,1,VALID,674,0,384.481,6.504,-72.625,369.375,78.188,-0.254,-0.301,0.574,0.035,-6.504,-9.363,1.358,1.462,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,76,76,0,76,1288003.406,-0.816,0.255,-0.254,0.452,0,0,0,22,0,0,0,28,39,0.000,1,VALID,674,0,391.899,6.767,-82.500,374.375,81.375,-0.164,-0.270,0.703,0.109,-6.766,-8.945,1.378,1.482,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,81,81,0,81,1288008.406,-0.820,0.243,-0.243,0.458,0,0,0,25,0,0,0,36,39,0.000,1,VALID,674,0,402.980,7.117,-98.313,381.125,86.438,-0.156,-0.445,1.352,0.215,-7.113,-7.195,1.396,1.502,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,86,86,0,86,1288013.405,-0.822,0.233,-0.232,0.465,0,0,0,21,0,0,0,31,39,0.000,1,VALID,674,0,390.525,9.176,-29.000,381.063,80.375,-0.105,-0.473,0.953,0.379,-9.168,-5.051,1.418,1.524,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
pre_stim,91,91,0,91,1288018.407,-0.825,0.222,-0.220,0.470,0,0,0,22,0,0,0,37,39,0.000,1,VALID,674,0,389.335,9.176,-53.875,380.563,62.063,-0.027,-0.121,0.297,0.379,-9.168,-5.051,1.438,1.544,0.840,0.963,0,NULL,NULL,,2,0,1,7,255,1092,250,0,0
