condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,10,10,0,10,3112797.386,0.958,-0.085,0.201,0.186,0,0,0,547,0,2,0,43,6,0.000,0,WARMING_UP,1991,0,109.241,8.060,26.938,-93.813,-49.063,-0.234,-0.352,1.477,-7.441,-3.098,7.711,0.000,0.000,0.000,0.000,0,NULL,NULL,1090.000,2,0,1,7,255,1090,200,0,0
pre_stim,15,15,0,15,3112802.387,0.957,-0.086,0.203,0.187,0,0,1,555,0,2,0,37,6,0.000,0,WARMING_UP,1991,0,62.179,8.314,25.625,-54.563,-15.250,-0.207,-0.270,1.730,-7.715,-3.098,5.406,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,20,20,0,20,3112807.386,0.957,-0.089,0.205,0.187,0,0,0,564,0,1,0,35,6,0.000,0,WARMING_UP,1991,0,85.223,7.877,78.563,-31.188,-10.875,-0.148,-0.207,1.664,-7.441,-2.582,5.008,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,25,25,0,25,3112812.387,0.956,-0.093,0.206,0.188,0,0,1,565,0,4,0,40,6,0.000,0,WARMING_UP,1991,0,104.819,7.231,101.063,-12.313,-24.938,-0.207,-0.230,1.211,-6.863,-2.277,5.008,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,30,30,0,30,3112817.387,0.955,-0.098,0.207,0.188,0,0,1,563,0,5,0,39,6,0.000,0,WARMING_UP,1991,0,99.466,7.062,97.438,7.250,-18.625,-0.352,-0.297,0.898,-6.746,-2.090,0.543,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,35,35,0,35,3112822.386,0.955,-0.101,0.207,0.188,0,0,0,563,0,5,0,40,6,0.000,0,WARMING_UP,1991,0,89.518,6.490,88.375,14.250,-0.438,-0.320,-0.313,0.707,-6.145,-2.090,-2.898,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,40,40,0,40,3112827.387,0.955,-0.105,0.207,0.187,0,0,2,569,0,4,0,42,6,0.000,0,WARMING_UP,1991,0,73.417,6.283,71.063,17.625,5.438,-0.289,-0.285,0.578,-5.953,-2.008,-4.621,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,45,45,0,45,3112832.387,0.955,-0.107,0.206,0.186,0,0,0,583,0,5,0,41,6,0.000,0,WARMING_UP,1991,0,57.324,5.653,51.563,19.375,15.875,-0.270,-0.406,0.508,-5.223,-2.164,-5.723,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,50,50,0,50,3112837.386,0.955,-0.108,0.206,0.186,0,0,0,589,0,3,0,37,6,0.000,0,WARMING_UP,1991,0,36.674,5.600,30.938,16.250,11.125,-0.270,-0.289,0.473,-5.219,-2.031,-6.594,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
pre_stim,55,55,0,55,3112842.387,0.955,-0.109,0.206,0.185,0,0,0,599,0,3,0,31,6,0.000,0,WARMING_UP,1991,0,20.107,5.604,16.625,10.625,3.875,-0.379,-0.273,0.406,-5.223,-2.031,-6.688,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,200,0,0
