condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,1856527.386,0.909,-0.178,0.053,-0.373,0,0,180,701,0,6,0,23,52,0.000,0,WARMING_UP,1156,0,23.511,2.525,23.000,4.188,2.500,0.383,0.129,1.105,2.492,-0.406,1.391,0.000,0.000,0.000,0.000,1,NULL,NULL,1090.000,2,0,1,7,255,1090,150,0,0
pre_stim,5,5,0,5,1856532.387,0.909,-0.179,0.052,-0.373,0,0,166,619,0,0,0,20,52,0.000,0,WARMING_UP,1156,0,27.324,2.650,23.813,9.813,9.125,0.402,0.000,1.020,2.613,0.441,0.664,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,10,10,0,10,1856537.386,0.908,-0.180,0.051,-0.374,0,0,134,487,0,0,0,20,52,0.000,0,WARMING_UP,1156,0,42.356,3.547,29.125,2.813,30.625,0.645,0.027,0.805,3.410,0.977,0.359,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,15,15,0,15,1856542.387,0.907,-0.180,0.051,-0.376,0,0,133,316,0,0,0,18,52,0.000,0,WARMING_UP,1156,0,48.287,5.505,8.125,7.125,47.063,0.906,-0.098,0.609,4.773,2.742,-1.359,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,20,20,0,20,1856547.386,0.907,-0.180,0.051,-0.378,0,0,121,125,0,0,0,17,52,0.000,0,WARMING_UP,1156,0,39.427,8.420,-3.625,11.000,37.688,1.043,-0.297,0.453,7.320,4.160,-3.148,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,25,25,0,25,1856552.387,0.907,-0.179,0.052,-0.378,0,0,121,53,0,0,0,10,52,0.000,0,WARMING_UP,1156,0,38.657,10.164,-35.313,-1.125,15.688,1.105,-0.215,0.285,9.262,4.188,-4.887,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,30,30,0,30,1856557.388,0.907,-0.175,0.055,-0.378,0,0,115,40,0,0,0,10,52,0.000,0,NO_ZUPT,1156,0,102.938,10.800,-96.500,-34.000,-11.313,1.043,0.156,0.301,9.262,5.555,-5.395,0.000,0.000,0.000,0.000,4,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,35,35,0,35,1856562.387,0.909,-0.169,0.060,-0.376,0,0,119,39,0,0,0,11,52,0.000,0,NO_ZUPT,1156,0,196.555,9.809,-180.063,-67.000,-41.500,1.051,0.703,0.684,6.262,7.551,-5.395,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,40,40,0,40,1856567.387,0.910,-0.163,0.066,-0.375,0,0,121,39,0,0,0,9,52,0.000,0,NO_ZUPT,1156,0,208.249,8.916,-189.313,-74.375,-44.688,1.016,0.371,1.262,4.742,7.551,-0.738,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1090,150,0,0
pre_stim,45,45,0,45,1856572.388,0.911,-0.157,0.072,-0.373,0,0,125,39,0,0,0,13,52,0.000,0,NO_ZUPT,1156,0,197.919,8.275,-180.875,-74.813,-29.313,0.984,-0.004,1.379,4.742,6.781,4.199,0.000,0.000,0.000,0.000,0,NULL,NULL,,2,0,1,7,255,1090,150,0,0
